0.95        -142170111.027072  -142170111.027072  -142170362.393716 IE:   FE:  
0.96        -142170111.828857  -142170111.828857  -142170363.116859 IE:   FE:  
0.97        -142170114.774246  -142170114.774246  -142170366.142576 IE:   FE:  
0.98        -142170117.657075  -142170117.657075  -142170369.041913 IE:   FE:  
0.99        -142170117.207663  -142170117.207663  -142170368.590616 IE:   FE:  
1.00        -142170113.458467  -142170113.458467  -142170364.922411 IE:   FE:  
1.01        -142170110.240436  -142170110.240436  -142170361.654505 IE:   FE:  
1.02        -142170109.995418  -142170109.995418  -142170361.365863 IE:   FE:  
1.03        -142170111.744409  -142170111.744409  -142170363.063481 IE:   FE:  
1.04          -142170112.8284    -142170112.8284  -142170364.138541 IE:   FE:  
1.05        -142170112.529057  -142170112.529057  -142170363.825096 IE:   FE:  
1.06        -142170112.766908  -142170112.766908  -142170364.086954 IE:   FE:  
1.07        -142170115.343879  -142170115.343879  -142170366.653771 IE:   FE:  
1.08        -142170118.189181  -142170118.189181    -142170369.5322 IE:   FE:  
1.09         -142170117.81071   -142170117.81071  -142170369.265163 IE:   FE:  
1.10        -142170114.113975  -142170114.113975  -142170365.594568 IE:   FE:  
1.11        -142170110.667843  -142170110.667843  -142170362.130467 IE:   FE:  
1.12         -142170110.48185   -142170110.48185  -142170361.839974 IE:   FE:  
1.13        -142170112.819705  -142170112.819705  -142170364.182561 IE:   FE:  
1.14        -142170114.495457  -142170114.495457  -142170365.804992 IE:   FE:  
1.15        -142170114.072635  -142170114.072635  -142170365.437471 IE:   FE:  
1.16        -142170113.805508  -142170113.805508  -142170365.188234 IE:   FE:  
1.17        -142170115.921055  -142170115.921055  -142170367.269585 IE:   FE:  
1.18        -142170118.670858  -142170118.670858   -142170370.06839 IE:   FE:  
1.19        -142170118.576829  -142170118.576829  -142170369.991303 IE:   FE:  
1.20        -142170114.903487  -142170114.903487  -142170366.278741 IE:   FE:  
1.21        -142170111.017563  -142170111.017563   -142170362.50014 IE:   FE:  
1.22        -142170110.993743  -142170110.993743  -142170362.369194 IE:   FE:  
1.23        -142170114.000568  -142170114.000568  -142170365.291114 IE:   FE:  
1.24        -142170116.294029  -142170116.294029  -142170367.620072 IE:   FE:  
1.25        -142170116.001117  -142170116.001117  -142170367.359255 IE:   FE:  
1.26        -142170115.112615  -142170115.112615  -142170366.499817 IE:   FE:  
1.27        -142170116.579043  -142170116.579043  -142170367.958119 IE:   FE:  
1.28         -142170119.29855   -142170119.29855  -142170370.661667 IE:   FE:  
1.29        -142170119.248799  -142170119.248799  -142170370.733589 IE:   FE:  
1.30        -142170115.431163  -142170115.431163  -142170366.952191 IE:   FE:  
1.31        -142170111.320921  -142170111.320921  -142170362.825873 IE:   FE:  
1.32        -142170111.356595  -142170111.356595  -142170362.751516 IE:   FE:  
1.33        -142170115.142134  -142170115.142134  -142170366.485567 IE:   FE:  
1.34         -142170118.35977   -142170118.35977  -142170369.735863 IE:   FE:  
1.35        -142170118.252702  -142170118.252702  -142170369.607105 IE:   FE:  
1.36        -142170116.626616  -142170116.626616  -142170368.026017 IE:   FE:  
1.37        -142170117.248846  -142170117.248846  -142170368.679237 IE:   FE:  
1.38        -142170119.884284  -142170119.884284  -142170371.222156 IE:   FE:  
1.39        -142170120.034125  -142170120.034125  -142170371.515656 IE:   FE:  
1.40        -142170116.166437  -142170116.166437  -142170367.626822 IE:   FE:  
